image_id,filename,relative_path,dataset_name,dataset_slug,source_type,product_domain,final_label,source_group,review_status,split
public_005407,pepsico_potato_lab_036b72ee8a9b.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_036b72ee8a9b.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005408,pepsico_potato_lab_0407346dec8f.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0407346dec8f.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005409,pepsico_potato_lab_043812f1c604.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_043812f1c604.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005410,pepsico_potato_lab_05018bc5a769.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_05018bc5a769.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005411,pepsico_potato_lab_0560bb3dcaac.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0560bb3dcaac.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005412,pepsico_potato_lab_0753a271e403.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0753a271e403.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005413,pepsico_potato_lab_07a6d8238357.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_07a6d8238357.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005414,pepsico_potato_lab_07fa847bee84.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_07fa847bee84.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005415,pepsico_potato_lab_08aea9503ceb.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_08aea9503ceb.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005416,pepsico_potato_lab_099f9469d511.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_099f9469d511.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005417,pepsico_potato_lab_0a2276234be9.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0a2276234be9.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005418,pepsico_potato_lab_0a3496d7d09d.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0a3496d7d09d.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005419,pepsico_potato_lab_0a596cc48b43.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0a596cc48b43.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005420,pepsico_potato_lab_0b279ccdb8de.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0b279ccdb8de.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005421,pepsico_potato_lab_0b44fbdaa12c.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0b44fbdaa12c.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005422,pepsico_potato_lab_0cb8adbeaefe.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0cb8adbeaefe.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005423,pepsico_potato_lab_0cfff5193fe2.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0cfff5193fe2.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005424,pepsico_potato_lab_0d15f661ed43.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0d15f661ed43.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005425,pepsico_potato_lab_0d796e68655b.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0d796e68655b.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005426,pepsico_potato_lab_0e88a5d9812e.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0e88a5d9812e.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005427,pepsico_potato_lab_0e94e43b5eea.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0e94e43b5eea.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005428,pepsico_potato_lab_0f19f305ecae.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0f19f305ecae.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005429,pepsico_potato_lab_0f46cde575a2.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0f46cde575a2.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005430,pepsico_potato_lab_0f8f7b59c0e0.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0f8f7b59c0e0.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005431,pepsico_potato_lab_0fbb4c7b38da.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_0fbb4c7b38da.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005432,pepsico_potato_lab_101b6208bd98.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_101b6208bd98.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005433,pepsico_potato_lab_1049ed1a552d.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1049ed1a552d.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005434,pepsico_potato_lab_11303701ae85.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_11303701ae85.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005435,pepsico_potato_lab_1174a76eb306.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1174a76eb306.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005436,pepsico_potato_lab_11d0163b0d97.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_11d0163b0d97.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005437,pepsico_potato_lab_11d877ae64cf.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_11d877ae64cf.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005438,pepsico_potato_lab_12c85016d756.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_12c85016d756.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005439,pepsico_potato_lab_12d0a75f4b2e.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_12d0a75f4b2e.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005440,pepsico_potato_lab_171fec042b28.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_171fec042b28.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005441,pepsico_potato_lab_174c22ec43ae.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_174c22ec43ae.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005442,pepsico_potato_lab_17e611ed668d.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_17e611ed668d.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005443,pepsico_potato_lab_185793352fc8.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_185793352fc8.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005444,pepsico_potato_lab_18c049b0b780.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_18c049b0b780.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005445,pepsico_potato_lab_18c370e9f500.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_18c370e9f500.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005446,pepsico_potato_lab_1a36e6a8a760.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1a36e6a8a760.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005447,pepsico_potato_lab_1a750d9c6525.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1a750d9c6525.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005448,pepsico_potato_lab_1b53294dd7a5.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1b53294dd7a5.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005449,pepsico_potato_lab_1b5df9efb779.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1b5df9efb779.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005450,pepsico_potato_lab_1bfd1881490f.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1bfd1881490f.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005451,pepsico_potato_lab_1c0318a612fa.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1c0318a612fa.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005452,pepsico_potato_lab_1c37f83118e5.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1c37f83118e5.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005453,pepsico_potato_lab_1c6f3d4878fd.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1c6f3d4878fd.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005454,pepsico_potato_lab_1d248f901ce2.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1d248f901ce2.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005455,pepsico_potato_lab_1e08f2a90eaa.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1e08f2a90eaa.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005456,pepsico_potato_lab_1e0ce004c652.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1e0ce004c652.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005457,pepsico_potato_lab_1e8703f06ded.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1e8703f06ded.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005458,pepsico_potato_lab_1f26c717e920.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1f26c717e920.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005459,pepsico_potato_lab_1f8aef12d82a.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_1f8aef12d82a.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005460,pepsico_potato_lab_21337e9c0bec.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_21337e9c0bec.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005461,pepsico_potato_lab_220420efcf2c.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_220420efcf2c.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005462,pepsico_potato_lab_2329e81bb07b.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2329e81bb07b.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005463,pepsico_potato_lab_239e96a56912.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_239e96a56912.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005464,pepsico_potato_lab_240d97dfa14c.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_240d97dfa14c.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005465,pepsico_potato_lab_2420425a61da.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2420425a61da.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005466,pepsico_potato_lab_25aea45a8d84.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_25aea45a8d84.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005467,pepsico_potato_lab_263f64d5160a.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_263f64d5160a.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005468,pepsico_potato_lab_279dd3f0a2c9.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_279dd3f0a2c9.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005469,pepsico_potato_lab_27d05bd7a311.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_27d05bd7a311.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005470,pepsico_potato_lab_2870be5238a4.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2870be5238a4.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005471,pepsico_potato_lab_288ef4d42756.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_288ef4d42756.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005472,pepsico_potato_lab_28c6b7152eb5.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_28c6b7152eb5.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005473,pepsico_potato_lab_28e8be0d9180.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_28e8be0d9180.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005474,pepsico_potato_lab_2907a92c51c8.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2907a92c51c8.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005475,pepsico_potato_lab_29aa8f158d80.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_29aa8f158d80.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005476,pepsico_potato_lab_2a2d38654f25.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2a2d38654f25.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005477,pepsico_potato_lab_2b2cade410ae.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2b2cade410ae.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005478,pepsico_potato_lab_2b9f80fd5f76.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2b9f80fd5f76.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005479,pepsico_potato_lab_2bbb80e828de.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2bbb80e828de.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005480,pepsico_potato_lab_2c2cee0d0128.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2c2cee0d0128.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005481,pepsico_potato_lab_2c7e2e3ff975.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2c7e2e3ff975.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005482,pepsico_potato_lab_2d81e1f4768f.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2d81e1f4768f.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005483,pepsico_potato_lab_2e218eef8bb5.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2e218eef8bb5.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005484,pepsico_potato_lab_2e598ab33b81.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2e598ab33b81.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005485,pepsico_potato_lab_2ed65bc7d954.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_2ed65bc7d954.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005486,pepsico_potato_lab_31818e8a17c5.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_31818e8a17c5.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005487,pepsico_potato_lab_3319e96b0813.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3319e96b0813.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005488,pepsico_potato_lab_33665a7b8485.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_33665a7b8485.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005489,pepsico_potato_lab_3375e84a8dc1.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3375e84a8dc1.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005490,pepsico_potato_lab_351ff1e976ba.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_351ff1e976ba.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005491,pepsico_potato_lab_3524217ef408.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3524217ef408.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005492,pepsico_potato_lab_35545bd095fa.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_35545bd095fa.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005493,pepsico_potato_lab_35a0dd8e158b.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_35a0dd8e158b.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005494,pepsico_potato_lab_361434d8c161.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_361434d8c161.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005495,pepsico_potato_lab_367679ea316d.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_367679ea316d.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005496,pepsico_potato_lab_3680708e5a1c.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3680708e5a1c.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005497,pepsico_potato_lab_3705259c9396.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3705259c9396.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005498,pepsico_potato_lab_387fecde2234.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_387fecde2234.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005499,pepsico_potato_lab_38c500f1bf65.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_38c500f1bf65.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005500,pepsico_potato_lab_3913979ce54c.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3913979ce54c.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005501,pepsico_potato_lab_393809c4f4b4.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_393809c4f4b4.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005502,pepsico_potato_lab_3960a83dee6c.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3960a83dee6c.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005503,pepsico_potato_lab_3b221afe1109.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3b221afe1109.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005504,pepsico_potato_lab_3ba34f7155f7.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3ba34f7155f7.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
public_005505,pepsico_potato_lab_3bb9c7a420a1.jpg,dataset/working/normalized/pepsico_potato_lab/tidak_layak_jual/pepsico_potato_lab_3bb9c7a420a1.jpg,Pepsico RnD Potato Lab Dataset,pepsico_potato_lab,public,keripik,tidak_layak_jual,public_dataset,approved,
